full_text,Misoginy
 Ya está la puta jodida borracha esta🤣🤣 a ti ni el coronavirus te entra porque se muere de lo alcoholizada que estás 🤦‍♂️🤣,1
" Que inútil eres, que cortita eres, que ilusa eres,  que patética sigues siendo",1
" Eres una impresentable, carroñera, estúpida, odiosa, terriblemente estúpida !!!!!",1
 hay q ser patética para ir provocando...pero oye y las risas q consigues se agradece,1
  Tienes muy poca vergüenza. Me da ASCO que seas andaluza y sevillana. La situación límite la ha provocado tu partido y tú personalmente durante casi 40 años de gobierno. EREs patética y embustera.,1
  Simplemente eres patetica y ridícula.... Jodete,1
"       Porque fue la madre la que denunció, la chica no denunció. Denunció la madre cuando se enteró al leer los mensajes del movil de la chica.
Era la chica la que los acosaba, y claro los chicos no son de piedra.
",1
 Lo dejamos en perra en celo,1
"  SUBNORMAL. QUE NO TIENES NI MEDIA NEURONA PAYASA. TE METIA UN ... ME VOY A CALLAR PORQUE DESPUES NOS ACUSAIS DE TERRORISMO, PERO, MENUDA PEDRADA TIENES EN LA CABEZA ASQUEROSA",1
 Pásame el tlf de tu camello que la mierda q te vende debe ser buena jjjjj.... Eres tan patética q me descojono.... Me encantas jjjjjjjj.... Venga tomate un cubata a mi salud ,1
"  Informate. No eres más tonta porque no entrenas. Para payasa, no tienes precio. Ignorante.",1
"  Hola estupida, como van las cifras?",1
   Estas absolutamente loca.....,1
 Eres patética,1
"  Querida 
Con todo el respeto, quería decirle que usted está muy loca del coño, pero muy loca.
Es verla en televisión y es que da miedo con su extraña hiperactividad y falta de coherencia en su discurso. Por favor vaya a un buen profesional. Respeto y saludos.",1
 Otra lerda que no se entera de la misa la mitad y ni se ha escuchado el discurso. Puta espanya,1
 Y algo zorra.,1
 Lobba?... Más bien estúpida,1
" La muerte de un ser humano sale medio gratis, está claro que lo de Arandina es una sentencia dictada por modas",1
 HIJA DE PUTA,1
Mi más absoluto apoyo a estos chavales del #Arandina. Ellos son las verdaderas vixpctimas de esta miserable justicia feminazista que tenemos. . .   ,1
"  Y de que eres patética cuando te vas a conveder, ",1
" Que tipa más patética , como caigas no sabes la que nos vamos a reír , eso te lo aseguro . Y con tu edad y salud ... uy uy uyyyyyy",1
"¿38 años para los jugadores de la #Arandina sin pruebas?

Mi simpatía por la causa feminista ha muerto, sois unas hijas de puta.",1
" LOCA, Cristina, lo tuyo se llama LOCA",1
"  No eres más patética, porque no entrenas los diez  días de la semana. 🤦",1
   Eres una p... loca.,1
 No en tens ni puta idea!,1
   Eres de lo más indeseable que hay en este país. Loca de mierda.,1
 Estas como una puta cabra 🐐 y además eres imbecil,1
" tu estas loca , vieja y fea vete a la p..... mierda 🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸💋🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸",1
"  Religión quereis imponer vosotr con la puta iglesia, zorra.",1
" Tú lo q quieres es seguir chupando del bote, incluso habiendo perdido.
Ponte a trabajar como los demás d una puta vez, GOLFA..",1
 La que faltaba la puta abortista feminazi dando otra la lata,1
"  Qué patética eres, Fallaras🙄",1
" Cocainómana, mala madre e hija de puta son algunas de las lindezas que le dijo a la mujer a la que agredió, ¿juntas, codo con codo, democracia? ¿DÓNDE?. Es imposible dar más vergüenza.",1
 Tu imbecilidad va a más. Cuando acabes en el PP lleva a la loca de ,1
"  Patética de V🤮X, en fin...",1
"   que ridicula eres, patética y mentirosa. Con esa cara de saber más que nadie y eres una farsante que firma proyectos sin el título, a la sombra de los machos alfa de tu asqueroso partido, fascista, homofobo y racista. 🤮🤮🤮🤮🤮🤮🤮🤮",1
" Estúpida inepta. No vales para nada. 
Ojalá te hundas en la minería.",1
"  Que cosa mas estúpida,eres vete a terminar tu carrera y deja de robar.",1
"Esto se veía venir.. El caso Arandina abierto la caja de Pandora.
La de chicos que pagarán a estas arpías. ",1
 Ya está la loca echando sus pestes sobre nosotros. Fueron vuestros cachorros inútil!!!,1
"  Ni son canallas los del Arandina, ni los de Pamplona.

Los primeros mi tocaron a la tipa ( q no tiene pruebas), los segundos accedieron a hacer realidad su fantasía de sexo en grupo ( y aportaron 3 videos como prueba).

El juez González fue el único q no prevaricó.",1
" Y los 5 moros del otro día en nou Barris, pedazo de zorra??? Te la sopla la víctima??? Pedazo de zorra!!!! Sigue blanqueando y siendo cómplice.... Pedazo de zorra!!!!!",1
  Más bien eres una borrach y loca..,1
"Que no volváisloca a la hermana que tiene toda la puta razón. QUE DIGAIS LAS PRUEBAS COÑO, MENOS ROLLOS Y LAS PRUEBAS QUE PERMITEN QUE SE META A UNOS CHAVALES A 38 AÑOS DE CÁRCEL.
LOCOS QUE ESTÁIS LOCOS Y LA SOCIEDAD LO PAGARÁ. #espejo16d",1
"Una chica de 14 años detenida por apuñalar cuatro veces a otra menor de 13 en Madrid  
Por favor comentarios al respecto de feminazis y feminoides varias???
Le caerán los mismos años que a los chavales de la Arandina???",1
  Cerda ladrona,1
"De verdad la gente puede pensar que lo de la chavala con los jugadores del arandina fue abuso?
La chavala quería comerse un par de rabos de chavales que le gustaban y fin, no por eso es un abuso, no por eso la chavala es una ""guarra"" a ver si avanzamos un poco de mentalidad",1
"     Jajajajaja, y seguro que lo dices con ese acento tuyo argentino....patética!",1
" patetica, solo te ha faltado llorar. No se puden decir mas disparatesven menos tiempo , pero tus acolitos te aclamaran.",1
 Vete a dormir payasa..,1
 Tienes el perolo desnutrido. Con 57 diputados NO es NO y ahora con 10 vas de líder de la oposición? Es tu forma permitida por los medios de mejorar tu patética imagen y de un experimento bluff de partido. Enga que es salir de quitar lazos amarillos monta pollos y te quedas en ná.,1
" Da tus poquitos votos y no se necesita a los catalanes,payasa",1
"  Esta tal Srta de Vox , de donde ha salido?, quien se cree que es ella?, es ignorante, estupida, tonta, nació ayer , forma parte de un grupo de retrógrados apoyados por otros más que ellos mismos, y encima quiere enseñar algo a Julia Otero??, por fa, no le den cabida a esta .....",1
 Patética payasa es inmune cuando salió elegido por sufragio universal.,1
"Lo peor de la sentencia del caso Arandina no es la disparatada desproporción de las condenas. Lo peor es que sigue la doctrina del Supremo (jurisprudencia), la cual consagra la presunción de culpabilidad del hombre, por ser hombre. Justicia ""con perspectiva de género"".",1
 Tómate la puta pastilla de una puta veeeeeeeeeezzzzzzzzz,1
"  Jajajajajajajaja la que te han dado, payasa!!",1
"  Mira SOPLAPIJAS: Tu, eres la última Mierda que cagó la hiena para andar dando el sermón a los demás. además de Estafadora y Sinvergüenza, eres facha y retrógrada, eres inútil para la sociedad y muy repugnante.
eres muy venenosa y putrefacta...anda a la Puta💩💩💩💩🤮🤮🤮🤮",1
  Que los cazadores y taurinos cuidan el campo ? Tú eres una psicopata pedazo de hija de puta .,1
  Tienes mucha pinta tu de agricultora... Tienes mas pinta de cerda que de ganadera.,1
  Eres muy estúpida,1
 Vete a cargar payasa,1
"  Para matarte  ,no conoces la vergüenza, eres patética",1
"  Por el bien de vox, deja de hacer la payasa.",1
"  Zopenca, ridícula, absorda, tu no has visto un campo ntuvia estupida.",1
" ¿Y lo dices tu,patetica?,vete con tus amiguitos de VOX",1
" Funciona?!!!!!, para quién??!!!!
Da gracias a que te haya recibido, yo no lo hubiera hecho por bocaclanclas y estupida¡!",1
" No sabes ni quién es san esteban, estúpida",1
"  Pero que cerda eres Susanita,  porque no te exilias, y deja en paz a Andalucia,",1
  Cállese maldita zorra,1
  Estas loca? Un acuerdo con la mafia de la derecha nunca! Y tu al paro! Que ya estas sobrando.,1
  Tonta el culo payasa.. 😎,1
"  Se refiere al régimen franquista, estupida",1
 es la payasa que estafo a cientos de clientes firmandoles proyectos sin tener título para ello.,1
 me caes mal puta,1
"  Que asco de puta retardada!!! Quítate lo de la boca, lerda.",1
  Verguenza 0 golfa,1
"  Tonta no lo siguiente, que sabrás tú del campo y su gente, PATETICA y ESTAFADORA",1
  Cabrona si es culpa tuya Susanita.,1
" Ones, más tonta, q lo que llevas entremedio, que cojones pides, si tienes 10 D, deja de chupar del bote, deja la política, o mejor, vete a Génova 13,estran encantado de ser asesora de cayetana, vas a hundir todavía más a cs, al país no te necesita, as demostrado q eres patetica",1
" Payasa, que tienes 10 diputados, hija",1
"Su delirio ideológico es cada vez más pintoresco y preocupante, don Joaquín. Por esa regla de tres tan suya, ¿no debemos entender que la chavalala del caso Arandina era madura también como ellos? ",1
  Patética ! Indecente y muy ridícula!,1
  Pero que payasa más grande!!!,1
" Venga Cayetana que tú has sido mucho más ingeniosa...te estás quedando sin chistes ya? Aún antes de que haya gobierno?guarda fuerzas y chistes Pal Congreso que yo estaré comiendo palomitas porque sois el club de la comedia,payasa",1
"  Misma estrategia que rivera...en el último minuto pedimos pacto.
Mira que bien os salió la jugada.
Los votantes que se han quedado en el PSOE, si quieren un pacto con UP, con quien NO lo quieren es con vosotros, patética.",1
  Yo creo que ésta estúpida no sabe si está delante de un tractor ó de un tanque 💩💩,1
  Que payasa es la Rocio Monasterio.,1
  Eres patética tienes una cara durisima cada día das más nauseas,1
" Algo que no hacía más que retumbar en mi cabeza desde el inicio del procés ""se han de acatar las decisiones judiciales"", ahora deberían retumbar en la tuya, y que esa pequeña neurona que te queda trabaje un poco, eres muy patética",1
"  Payasa de circo de lágrimas. Das pena. Deja de imponernos tus carencias para vivir del cuento. Fantoche, payasa y chiringuitera!",1
" Arrimadas, cada día te pareces más a la loca esnifadora de contaminación  🛢 de la Gran Vía.",1
" Sr, en Portugal, Italia o Alemania la edad de consentimiento son 14. En España el código civil permite a la misma chica casarse desde los 14 años. Tranquilícese. #Arandina",1
 Tu INDIGENCIA INTELECTUAL sólo es superada por tu PATETICA JERGA ARRABALERA.🤨,1
  Me está empezando a recordar a la loca de los gatos de UPyD.,1
"Un juez del TC confesó a A.Guerra que la Ley de Género se aprobó por presión mediática a pesar de no ser constitucional. Si jueces recios se achantan,imaginaos un juez mindundi: Sin pruebas y declaración contradictoria de la chica,38 años.
Matarla,15 años.
",1
 eres patetica,1
 Ohhhh eres tan patética.,1
"  Hija mía; por decir algo, desde luego no quisiera tener una hija como tú. Eres reaccionaria,  comunista y más hija de puta que las golfas de ""La Ballesta"" Tú sabes qué es éso. Una furcia como tú, es difícil de encontrar. Si te hecharon de Galicia, por algo sería, por buena no.",1
  Déjelo ya sra. Monasterio ¿No ha tenido bastante con el zasca que le han dado? Es usted patética.,1
  Pd: un saludo de tu amigo el medico jesus Candel¡! Susana hija de la hran puta¡!!,1
"    Obviamente no todos pero si un gran porcentaje... De hecho hoy día ya hay una manifestación por la igualdad contra el matriarcado convocada para el 14 de Marzo. Todo a raíz del ""ahora a casa a hacer la cena"" y la condena de los jugadores del Arandina. Y ya tienes matriarcado. ;)",1
"  Religión dice la perra. La que si pudiera poner la misa obligatoria, la pondría",1
" Cerda rastrera, no se puede caer tan bajo. Das asco",1
 Estás loca?yo creo que sí,1
"  Pero si no has pisado el campo en tu vida, so payasa.",1
" Patética a este ritmo vais a desaparecer, que por otra parte es lo que os mereceis.",1
"  Que cerda eres, monasterio.",1
    no te sientes ridícula y estúpida ? Yo te veo así,1
"   La niña de 15 años tenía un archivo digital con todas sus “conquistas”, donde incluyó a los jugadores del Arandina, y se puso previamente de acuerdo con ellos para tener una orgía",1
 cállate ya hija de la gran puta que eres tontísima,1
"  No se puede ser más golfa!!!! Te cabe tela, canalla!!!",1
" Patética!! Vete a freír pollos. Te quedan dos telediarios, sigues sin aprender",1
  Granjera por un día. Menudo postureo de diseño. Se ve que has estado cogiendo aceituna. #Patética Qué #Coñazo,1
" Es Ud patética además que le falta cultura, conocimiento, información, educación y saber estar. Venga, que tenga un buen día.",1
"  La altanería con que presenta su propuesta es vergonzosa
Que falta de escrúpulos  políticos tiene esta mujer
Es capaz de vender su alma, si fuera que existiera, al diablo con tal de sentarse en un sillón ministrable 

Agur chochin, nos veremos por las Rambla sin ser 
di puta di",1
"  Tiene vd toda la pinta de haber recogido garbanzos toda su vida Sra monasterio, vamos una agricultora de pro sobre todo vestida de verde. Es patetica",1
"  Seguro que al oler la mierda de vaca has dicho ""huele a campo"". Payasa.",1
  Urbanita tipo Julia Otero. Como hables de todo con ese conocimiento de causa eres más ignorante de lo que pensaba. Julia Otero representa a muchos gallegos que tuvieron que abandonar su tierra x culpa de la pobreza y la falta de oportunidades. La crisis del campo es vieja. Payasa,1
 Calla ya payasa,1
" eres patética, ten un poco de dignidad y vete a casa. No hagas mas el ridículo.",1
"  Que poca vergüenza tienes. Espero que acabes en una cárcel sin ver la luz del sol durante el resto de tu vida, ladrona y payasa.",1
" Y vais a acabar rabiando mucho, patética canalla sin vergüenza 🖕🏻",1
